transaction_id,customer_id,amount,payment_method,failure_reason,retry_count,hours_since_failure,previous_payments,previous_successes,previous_failures,customer_lifetime_value,customer_tenure_days,avg_previous_amount,payment_success_rate,days_since_last_success,failed_payment_count_30d,recovered
TX000197,C05139,1013.02,UPI,INSUFFICIENT_FUNDS,1,6.08,21,18,3,15289.36,1181,1480.27,0.8514359292586339,1.32,1,0
TX000198,C01771,2715.65,UPI,BANK_DECLINE,0,12.05,17,15,2,37803.41,630,1624.27,0.8887884702823244,4.57,1,0
TX000199,C05085,2665.02,CARD,INSUFFICIENT_FUNDS,0,46.43,24,23,1,34748.68,1180,5058.49,0.9413514967567925,138.07,1,0
TX000200,C14429,2471.88,CARD,TEMPORARY,0,14.26,15,12,3,29557.57,794,3847.51,0.8166922412517322,21.48,0,1
TX000201,C05494,2311.91,UPI,INSUFFICIENT_FUNDS,1,4.12,25,22,3,33397.03,1027,2302.36,0.8712225451495713,8.1,1,1
TX000202,C13629,434.96,UPI,BANK_DECLINE,1,5.28,14,12,2,16044.77,990,618.54,0.853746949124005,15.31,0,1
TX000203,C07426,2479.66,CARD,NETWORK_ERROR,0,5.33,19,16,3,35928.7,1040,2960.42,0.8429711254744072,10.26,2,0
TX000204,C10496,4030.61,UPI,INSUFFICIENT_FUNDS,1,3.52,22,21,1,51548.7,577,3154.62,0.9370874668774177,27.87,0,0
TX000205,C06862,734.85,CARD,BANK_DECLINE,2,19.35,19,15,4,11329.35,402,809.04,0.8055709153866488,9.68,2,1
TX000206,C03989,1008.57,UPI,NETWORK_ERROR,0,10.75,19,14,5,16585.51,1096,620.16,0.7475887820777863,9.89,3,0
TX000207,C11464,3127.8,CARD,NETWORK_ERROR,0,2.23,15,13,2,38054.19,39,3371.37,0.8638386395914138,7.44,1,0
TX000208,C14538,5686.34,CARD,BANK_DECLINE,0,2.18,24,20,4,62211.48,890,5518.91,0.846062767230777,49.78,1,0
TX000209,C03953,880.51,NETBANKING,TEMPORARY,0,2.89,18,16,2,19970.9,414,1050.72,0.8727226545506034,22.89,0,1
TX000210,C11682,860.89,WALLET,NETWORK_ERROR,1,11.81,23,20,3,20548.24,1084,888.59,0.8746102132186734,33.5,1,1
TX000211,C03918,460.12,CARD,BANK_DECLINE,0,0.49,11,9,2,6397.94,798,518.03,0.794073653448438,64.56,0,0
TX000212,C10754,3183.97,CARD,BANK_DECLINE,0,12.96,13,10,3,28610.7,1186,2523.06,0.7607712008289297,10.24,1,1
TX000213,C11836,2085.54,UPI,PERMANENT_DECLINE,0,18.2,12,10,2,23709.45,475,1835.15,0.80054606027465,39.15,2,0
TX000214,C06741,6544.22,UPI,EXPIRED_CARD,0,8.58,12,11,1,70130.17,601,10890.52,0.8868571231426146,10.12,0,0
TX000215,C11054,1577.28,UPI,PERMANENT_DECLINE,1,1.58,16,12,4,17559.66,64,1382.82,0.7610740546766123,32.24,2,0
TX000216,C04084,6769.06,UPI,PERMANENT_DECLINE,1,1.65,9,7,2,70005.86,1043,9169.37,0.7994814025955097,16.54,1,0
TX000217,C01189,559.71,CARD,EXPIRED_CARD,1,9.06,13,10,3,10926.79,1015,394.62,0.7654774512721408,67.93,0,0
TX000218,C01446,2786.65,UPI,INSUFFICIENT_FUNDS,2,5.98,18,15,3,36005.4,45,2846.94,0.8306814989931901,23.18,0,0
TX000219,C06706,650.17,NETBANKING,TEMPORARY,0,2.97,27,24,3,10202.57,398,760.51,0.8832440935597744,59.05,0,1
TX000220,C13540,1795.68,UPI,BANK_DECLINE,0,2.85,15,13,2,26246.47,70,1114.05,0.8912749896941269,216.62,0,1
TX000221,C01914,3917.22,UPI,EXPIRED_CARD,0,2.37,26,24,2,44596.31,128,5366.1,0.9278151671094749,3.67,0,0
TX000222,C06837,436.8,UPI,NETWORK_ERROR,0,22.34,19,15,4,8943.36,982,456.1,0.7774807986959218,196.39,2,1
TX000223,C10561,3222.68,UPI,TEMPORARY,0,10.16,21,18,3,42480.85,1199,4197.74,0.8495263943176912,1.88,0,0
TX000224,C03036,3105.46,CARD,TEMPORARY,0,1.03,26,19,7,45299.48,1055,2953.25,0.7455410091931063,38.55,1,0
TX000225,C10825,923.67,UPI,NETWORK_ERROR,0,10.27,25,22,3,10455.85,795,1314.23,0.897356954901209,49.34,3,1
TX000226,C04590,1415.98,UPI,PERMANENT_DECLINE,0,11.83,24,24,0,18891.85,685,984.79,0.9856734351949883,18.05,0,1
TX000227,C12130,778.11,UPI,INSUFFICIENT_FUNDS,1,59.92,9,7,2,11515.55,289,713.84,0.7880168551673533,32.14,1,1
TX000228,C08689,3902.16,NETBANKING,INSUFFICIENT_FUNDS,0,10.33,19,14,5,38698.5,135,4881.21,0.733807671589205,70.77,3,0
TX000229,C08204,829.95,UPI,TEMPORARY,0,15.4,14,10,4,9625.85,971,993.4,0.7171027583467798,21.79,1,1
TX000230,C02652,1297.08,WALLET,NETWORK_ERROR,0,4.77,24,23,1,17879.09,675,2688.29,0.9426580385930905,17.79,3,1
TX000231,C06949,1448.8,UPI,PERMANENT_DECLINE,0,8.42,20,16,4,23717.54,180,1347.95,0.786068215759681,13.77,1,0
TX000232,C12850,682.24,CARD,TEMPORARY,0,15.47,24,20,4,9829.36,507,1185.05,0.846212089011608,21.12,0,0
TX000233,C00293,1404.25,UPI,BANK_DECLINE,1,4.02,14,11,3,19859.19,671,1490.34,0.7794508391599654,127.66,0,0
TX000234,C11378,6582.55,WALLET,BANK_DECLINE,0,7.27,18,17,1,74293.0,540,6231.44,0.9210981143098917,14.7,2,0
TX000235,C07392,3447.21,UPI,NETWORK_ERROR,0,6.27,21,17,4,37914.58,674,3616.15,0.8299385019272207,21.53,3,1
TX000236,C10792,336.52,WALLET,NETWORK_ERROR,2,10.82,18,15,3,6976.54,968,264.52,0.8091459580625983,85.62,1,1
TX000237,C09950,276.42,NETBANKING,PERMANENT_DECLINE,0,11.34,24,21,3,4469.42,1152,310.24,0.8677537539707432,77.6,1,0
TX000238,C06482,1397.54,UPI,BANK_DECLINE,0,19.17,17,14,3,15987.51,103,1510.56,0.8270759505512969,61.2,3,0
TX000239,C04631,2857.75,CARD,NETWORK_ERROR,1,7.7,28,24,4,42416.09,170,3594.94,0.8685777318443381,9.92,0,0
TX000240,C09410,1654.07,NETBANKING,BANK_DECLINE,0,4.74,20,18,2,24561.23,1041,1577.85,0.9122768290783169,8.57,0,0
TX000241,C02104,673.66,UPI,PERMANENT_DECLINE,1,19.41,22,20,2,11539.34,681,852.63,0.9155142492738779,0.62,0,0
TX000242,C08762,1801.69,UPI,BANK_DECLINE,0,17.57,19,18,1,24183.24,146,956.91,0.9442983067038081,0.67,0,0
TX000243,C01421,882.81,NETBANKING,PERMANENT_DECLINE,0,16.68,23,20,3,12812.86,1083,1366.98,0.859275100901567,13.14,0,0
TX000244,C09748,1450.12,UPI,TEMPORARY,1,12.05,25,22,3,27138.92,1024,1103.77,0.8709370821979394,4.31,1,1
TX000245,C09432,988.35,UPI,TEMPORARY,1,14.71,18,15,3,13590.41,369,1004.34,0.8318686237062187,145.56,1,1
TX000246,C01267,1893.2,UPI,TEMPORARY,0,7.01,9,8,1,25008.13,138,1834.09,0.8852251971090233,24.1,0,1
TX000247,C11363,1918.28,UPI,TEMPORARY,0,15.63,19,17,2,26531.73,904,2140.37,0.8710216541389546,14.73,1,1
TX000248,C06238,1821.99,CARD,INSUFFICIENT_FUNDS,1,36.77,21,19,2,23359.55,331,2065.66,0.9118976711170262,105.45,2,0
TX000249,C11804,8253.46,CARD,TEMPORARY,2,28.7,17,14,3,99532.07,949,5071.84,0.8456194149491822,44.94,0,0
TX000250,C00625,1328.47,UPI,INSUFFICIENT_FUNDS,3,2.3,17,13,4,17567.8,807,1149.44,0.7609726308548166,4.35,1,0
TX000251,C02692,1646.35,UPI,TEMPORARY,2,2.98,15,13,2,26272.93,964,2069.65,0.8681962890992457,18.43,1,0
TX000252,C07410,3188.75,CARD,NETWORK_ERROR,1,18.13,18,17,1,45382.14,62,2998.17,0.9499973739002485,9.15,2,1
TX000253,C02824,4397.13,CARD,BANK_DECLINE,0,1.54,23,20,3,51787.85,497,6035.75,0.8899542030326101,66.31,0,1
TX000254,C04948,2018.1,UPI,INSUFFICIENT_FUNDS,2,7.08,22,18,4,21100.18,1131,1853.95,0.8362355469094844,191.12,0,1
TX000255,C09909,883.76,CARD,INSUFFICIENT_FUNDS,1,11.32,17,16,1,13874.1,1137,894.84,0.9377862889456495,12.73,0,1
TX000256,C02168,1641.24,UPI,BANK_DECLINE,0,2.47,18,12,6,25005.61,154,1426.6,0.6869225666912718,80.04,2,1
TX000257,C10166,1367.7,NETBANKING,BANK_DECLINE,1,0.2,15,12,3,13330.63,612,1090.49,0.8111344803616232,22.3,2,0
TX000258,C01552,990.04,WALLET,NETWORK_ERROR,2,4.0,23,20,3,18582.69,1099,1776.88,0.8646438531080508,113.36,2,1
TX000259,C02628,2635.04,CARD,INSUFFICIENT_FUNDS,0,10.1,18,14,4,24868.4,260,3140.49,0.7662741910130131,91.06,2,1
TX000260,C08815,2370.45,CARD,NETWORK_ERROR,0,21.75,19,17,2,28462.92,663,2356.79,0.8697916514051589,65.04,1,1
TX000261,C11903,3435.33,CARD,TEMPORARY,1,0.2,15,14,1,47216.03,541,7567.13,0.9480171895215569,4.68,0,1
TX000262,C02559,2180.91,CARD,TEMPORARY,0,3.76,8,5,3,21286.67,679,2997.29,0.6754173463723399,76.9,0,1
TX000263,C04500,3558.75,UPI,PERMANENT_DECLINE,0,2.59,21,20,1,43515.17,830,6054.87,0.9438797458094311,60.35,0,1
TX000264,C13877,1834.32,CARD,TEMPORARY,0,11.38,14,10,4,16894.9,650,1727.72,0.7391348085281644,112.79,2,0
TX000265,C14846,1813.3,UPI,BANK_DECLINE,0,13.46,10,8,2,18854.86,113,836.22,0.7686228778577648,30.46,1,0
TX000266,C08716,1394.16,UPI,BANK_DECLINE,0,60.39,13,12,1,20514.45,366,1323.92,0.8879783535121135,8.33,1,0
TX000267,C06706,2226.72,CARD,NETWORK_ERROR,0,27.6,13,12,1,29219.03,948,1661.36,0.9221139073606214,11.77,2,0
TX000268,C05204,857.18,WALLET,BANK_DECLINE,0,6.7,16,13,3,8885.7,744,799.97,0.8277097911890399,10.23,0,1
TX000269,C09187,1910.74,NETBANKING,BANK_DECLINE,0,15.35,21,19,2,34576.29,848,1732.42,0.907417701268124,4.07,0,1
TX000270,C08864,595.63,UPI,TEMPORARY,2,8.68,23,20,3,12706.99,1106,501.67,0.8866815954150342,55.12,1,1
TX000271,C04422,2848.25,CARD,NETWORK_ERROR,1,14.73,15,10,5,24158.37,235,3956.0,0.6936002450748757,18.13,0,0
TX000272,C00343,2684.7,WALLET,PERMANENT_DECLINE,0,7.85,18,16,2,30537.69,395,2328.76,0.8812470880671021,120.87,0,0
TX000273,C02273,3735.14,UPI,TEMPORARY,0,1.42,18,17,1,44016.82,1160,4069.51,0.963417415380872,29.46,0,1
TX000274,C14379,458.27,UPI,INSUFFICIENT_FUNDS,0,21.29,14,10,4,9781.99,897,232.08,0.7493828746074629,2.86,4,1
TX000275,C06273,1795.68,UPI,PERMANENT_DECLINE,1,22.36,15,12,3,19390.72,975,1661.77,0.7845485926936424,80.81,1,0
TX000276,C07235,1214.11,UPI,NETWORK_ERROR,1,3.23,15,11,4,10482.0,591,1445.41,0.7569870464331974,4.38,0,0
TX000277,C07007,1776.35,CARD,INSUFFICIENT_FUNDS,0,33.39,11,9,2,18987.61,1159,2357.0,0.8114872614700106,7.6,2,0
TX000278,C11742,1974.43,UPI,TEMPORARY,0,8.95,24,22,2,26238.24,259,2293.5,0.9311480217643182,14.2,0,0
TX000279,C00975,1853.61,UPI,INSUFFICIENT_FUNDS,1,1.22,21,16,5,15849.34,520,2163.07,0.75673377973257,214.4,1,1
TX000280,C01241,5803.21,UPI,NETWORK_ERROR,0,0.53,23,18,5,53458.03,252,6567.4,0.7734830437840736,58.41,0,1
TX000281,C04138,6598.45,UPI,PERMANENT_DECLINE,0,4.78,16,11,5,38422.59,445,5626.76,0.7095053742050877,2.03,2,0
TX000282,C07300,3252.19,CARD,NETWORK_ERROR,1,21.87,12,11,1,37301.15,89,4416.35,0.8784173372749561,5.29,0,1
TX000283,C10067,1696.36,CARD,BANK_DECLINE,2,6.75,16,14,2,23920.6,208,1486.65,0.8532318605612074,7.52,1,1
TX000284,C07361,498.41,UPI,INSUFFICIENT_FUNDS,0,7.13,27,26,1,9145.94,177,380.36,0.9478954098429826,9.74,0,1
TX000285,C06618,2004.37,UPI,TEMPORARY,0,20.2,21,17,4,20547.52,841,1342.67,0.8331140206702761,63.94,0,0
TX000286,C14068,602.81,NETBANKING,BANK_DECLINE,0,13.41,20,17,3,11967.72,658,637.78,0.8304818007148899,4.58,1,1
TX000287,C02416,1195.64,NETBANKING,EXPIRED_CARD,0,7.44,14,12,2,13406.46,386,659.64,0.8495837379650358,7.41,0,1
TX000288,C08576,894.59,UPI,PERMANENT_DECLINE,0,33.36,19,15,4,9381.84,503,725.46,0.7885316533483024,1.62,1,0
TX000289,C08134,1535.81,UPI,PERMANENT_DECLINE,1,10.49,19,16,3,22592.76,1102,1255.03,0.8447789542977209,4.72,1,0
TX000290,C07103,1775.05,UPI,TEMPORARY,0,17.5,13,12,1,21264.13,1108,1396.05,0.9080449795775792,4.08,5,0
TX000291,C12114,1184.35,UPI,INSUFFICIENT_FUNDS,2,1.05,15,13,2,16907.77,833,916.87,0.8638380211624471,0.59,0,1
TX000292,C04005,1298.75,CARD,NETWORK_ERROR,1,18.94,14,9,5,9533.97,850,1221.04,0.6610760293454554,5.08,3,0
TX000293,C14307,1677.23,UPI,TEMPORARY,0,1.46,18,15,3,21368.56,649,2335.07,0.8491549083741715,13.58,3,1
TX000294,C04974,600.79,CARD,TEMPORARY,0,13.93,18,14,4,17597.05,751,332.98,0.753099537242356,32.88,3,1
TX000295,C08176,2511.36,WALLET,INSUFFICIENT_FUNDS,0,0.92,15,12,3,29083.07,333,2218.98,0.7836974239851374,39.71,1,0
TX000296,C07811,1499.61,UPI,INSUFFICIENT_FUNDS,2,12.31,27,24,3,25862.32,892,1225.73,0.8953519538911733,55.19,1,1
TX000297,C12747,2620.12,CARD,BANK_DECLINE,1,3.68,22,21,1,31214.52,70,2768.48,0.962369916790244,160.63,0,1
TX000298,C06584,666.41,NETBANKING,BANK_DECLINE,0,0.23,14,12,2,9166.46,768,1344.35,0.8546825321518923,45.78,1,1
TX000299,C04269,4469.72,CARD,INSUFFICIENT_FUNDS,0,17.96,14,11,3,44461.27,555,4140.78,0.8045586972723145,2.54,3,0
TX000300,C00325,3311.38,UPI,TEMPORARY,2,0.27,18,15,3,37106.8,328,2181.38,0.8155059986673968,36.24,1,0
TX000301,C05456,184.31,UPI,INSUFFICIENT_FUNDS,0,5.05,12,8,4,3522.77,434,221.92,0.6484496405518991,2.24,4,0
TX000302,C12395,1234.32,CARD,TEMPORARY,1,10.47,9,7,2,15480.71,652,923.41,0.8193135198217677,132.17,0,1
TX000303,C00149,1859.69,UPI,EXPIRED_CARD,0,0.69,15,13,2,23597.59,1122,1708.72,0.8901903797490951,4.84,0,0
TX000304,C13443,3054.98,CARD,NETWORK_ERROR,0,0.2,20,17,3,29814.97,398,3675.42,0.8461102454496409,38.81,1,1
TX000305,C08143,1291.32,WALLET,NETWORK_ERROR,0,25.66,19,17,2,16373.66,947,1197.84,0.8908882456838423,9.66,0,0
TX000306,C02104,521.31,CARD,PERMANENT_DECLINE,1,16.56,20,17,3,10327.86,277,637.38,0.8512289389242768,13.71,1,0
TX000307,C04533,1646.83,CARD,NETWORK_ERROR,0,5.12,29,27,2,23174.48,43,1315.49,0.9143892318827477,18.49,2,1
TX000308,C08311,1984.82,UPI,TEMPORARY,0,0.49,19,15,4,23646.37,526,1458.14,0.8064524116424187,39.24,1,1
TX000309,C04736,968.59,UPI,NETWORK_ERROR,0,0.38,29,28,1,15500.83,990,641.57,0.9526094640762034,3.62,4,0
TX000310,C01629,776.56,CARD,EXPIRED_CARD,1,31.44,18,16,2,10534.53,137,570.81,0.8699249041150402,8.39,0,0
TX000311,C09990,2990.07,NETBANKING,PERMANENT_DECLINE,0,4.51,19,16,3,30515.69,295,1622.04,0.8537751396215932,18.86,1,1
TX000312,C10084,1197.93,CARD,TEMPORARY,0,0.5,17,15,2,23316.57,643,896.88,0.8889260656665058,11.67,1,1
TX000313,C01784,455.19,UPI,PERMANENT_DECLINE,0,3.1,13,12,1,14357.88,160,509.02,0.937861632341268,3.51,0,1
TX000314,C04219,2753.5,NETBANKING,INSUFFICIENT_FUNDS,1,0.52,23,22,1,36868.26,143,2336.99,0.96035237209382,1.97,0,0
TX000315,C03659,2095.14,CARD,TEMPORARY,0,7.29,11,9,2,29683.9,73,3502.01,0.8502269725698337,8.36,2,1
TX000316,C09892,439.96,UPI,BANK_DECLINE,0,12.25,10,8,2,8079.55,671,618.2,0.8165598163848256,23.03,4,1
TX000317,C10955,1187.38,UPI,EXPIRED_CARD,0,6.86,18,16,2,18776.74,66,1023.44,0.8851032909967791,112.37,1,1
TX000318,C10905,1329.9,UPI,NETWORK_ERROR,0,8.58,14,12,2,16634.97,828,673.9,0.8511637644348292,28.06,0,1
TX000319,C14082,1394.99,NETBANKING,INSUFFICIENT_FUNDS,0,20.01,18,15,3,27718.01,416,2639.14,0.8442153691622027,33.39,0,1
TX000320,C11530,2568.07,CARD,NETWORK_ERROR,1,0.34,12,9,3,23777.86,1160,1291.34,0.7725113530084282,13.92,1,0
TX000321,C04811,883.98,UPI,BANK_DECLINE,0,8.41,16,12,4,10269.82,131,666.88,0.7618017421362168,43.37,1,1
TX000322,C01617,3569.3,CARD,BANK_DECLINE,0,4.46,10,9,1,38472.02,1100,3314.56,0.8758108735161204,62.18,2,0
TX000323,C09220,3719.49,NETBANKING,EXPIRED_CARD,2,0.2,17,15,2,39374.3,334,3231.46,0.9014607686125052,48.68,0,1
TX000324,C13741,1631.67,UPI,TEMPORARY,1,25.44,18,15,3,25454.79,559,1602.87,0.8199707465486492,33.82,0,0
TX000325,C14628,1391.77,CARD,TEMPORARY,0,30.81,17,14,3,15481.78,43,1199.88,0.8291945274686585,34.3,0,0
TX000326,C03454,1112.58,UPI,BANK_DECLINE,0,4.37,14,12,2,13819.63,1086,1768.93,0.8396425818800576,36.79,1,1
TX000327,C03547,626.85,CARD,TEMPORARY,1,5.09,15,10,5,9868.46,217,870.45,0.67799091981921,10.66,1,1
TX000328,C00562,3631.37,UPI,BANK_DECLINE,0,2.62,11,9,2,33714.74,1064,5234.16,0.794018918390392,2.1,1,0
TX000329,C02119,705.77,CARD,TEMPORARY,2,11.84,25,21,4,25864.3,783,548.68,0.84440369962611,25.97,2,1
TX000330,C08323,1302.53,WALLET,INSUFFICIENT_FUNDS,0,11.17,22,20,2,30631.74,108,1572.31,0.9184414164174262,8.84,0,1
TX000331,C08203,1653.13,NETBANKING,PERMANENT_DECLINE,2,0.85,15,12,3,18706.01,1080,1787.78,0.8298216822736679,129.23,1,1
TX000332,C05564,781.02,WALLET,EXPIRED_CARD,1,2.77,20,18,2,10946.91,547,1046.25,0.8832097136627155,32.82,4,0
TX000333,C04650,763.6,NETBANKING,BANK_DECLINE,0,29.48,19,16,3,9737.75,72,476.12,0.8515151563305433,57.05,1,0
TX000334,C12447,3929.29,CARD,TEMPORARY,1,9.29,11,8,3,31452.52,486,4685.73,0.7582063498821556,45.47,2,0
TX000335,C06901,1059.43,CARD,INSUFFICIENT_FUNDS,1,23.22,23,19,4,12342.07,940,912.67,0.8364453999497496,80.37,0,0
TX000336,C12124,5019.68,CARD,EXPIRED_CARD,0,64.81,17,14,3,53943.67,669,2839.49,0.8357854353706283,1.54,2,0
TX000337,C14449,699.17,NETBANKING,TEMPORARY,1,24.2,20,14,6,10200.89,1083,738.64,0.7121929212402877,2.15,1,0
TX000338,C04758,2707.16,NETBANKING,INSUFFICIENT_FUNDS,0,6.73,17,15,2,45543.83,268,2619.01,0.8831954619616428,35.14,1,1
TX000339,C03042,2867.64,UPI,TEMPORARY,0,4.25,22,19,3,38378.89,291,2190.39,0.8760038242832275,7.68,0,1
TX000340,C14294,6024.81,UPI,BANK_DECLINE,0,14.09,18,16,2,64664.61,203,4770.47,0.8630811361598761,110.74,0,0
TX000341,C09523,647.84,UPI,BANK_DECLINE,0,5.03,17,14,3,12338.65,640,689.86,0.8475075070307098,101.81,0,1
TX000342,C04364,2672.6,UPI,BANK_DECLINE,2,9.84,21,19,2,35306.46,988,3082.99,0.8948149672808492,7.25,1,1
TX000343,C09328,1558.5,NETBANKING,EXPIRED_CARD,0,7.01,17,12,5,19220.49,293,1207.08,0.67898813994163,11.85,1,1
TX000344,C07726,483.86,UPI,PERMANENT_DECLINE,0,0.2,26,21,5,8167.95,282,343.31,0.8266841480031197,26.86,1,0
TX000345,C13583,385.75,UPI,BANK_DECLINE,0,19.43,22,20,2,5081.03,646,246.46,0.9178006417647332,9.99,1,0
TX000346,C03840,1389.76,UPI,BANK_DECLINE,3,2.48,15,13,2,15748.16,148,971.68,0.8801970812766232,83.14,2,0
TX000347,C14871,1677.89,NETBANKING,NETWORK_ERROR,0,19.02,18,14,4,26794.26,340,2327.8,0.7866921936891987,42.01,0,1
TX000348,C14041,1925.02,UPI,BANK_DECLINE,0,11.72,13,10,3,20011.89,63,1520.72,0.7691281313226134,12.96,3,0
TX000349,C02711,1464.01,UPI,PERMANENT_DECLINE,0,3.42,18,13,5,13474.08,510,1304.77,0.7216797161011553,114.01,1,0
TX000350,C02470,3627.85,UPI,BANK_DECLINE,0,14.91,16,14,2,42961.58,968,2325.05,0.8669281621381155,7.64,0,1
TX000351,C07998,2426.15,NETBANKING,TEMPORARY,0,0.2,26,25,1,34630.71,388,1775.12,0.9470674656096686,84.88,1,1
TX000352,C00674,791.74,UPI,TEMPORARY,0,8.46,13,10,3,11066.86,396,757.8,0.7717531970209786,24.22,0,1
TX000353,C04482,2292.43,CARD,TEMPORARY,0,43.08,16,15,1,31327.97,546,2416.95,0.9489174833502146,21.97,1,1
TX000354,C06527,1678.43,UPI,TEMPORARY,0,16.54,20,16,4,17023.51,513,1268.61,0.7857186140472776,9.35,0,1
TX000355,C14541,1564.42,UPI,PERMANENT_DECLINE,0,16.18,21,19,2,19466.39,320,1261.57,0.9043074201683264,69.12,1,1
TX000356,C14886,386.46,UPI,TEMPORARY,1,5.47,17,12,5,5094.35,370,312.01,0.7130443151519494,62.15,2,0
TX000357,C02274,2220.05,UPI,EXPIRED_CARD,2,72.0,28,28,0,29827.02,322,2239.21,0.9842959558129699,18.15,0,0
TX000358,C13376,1504.88,UPI,TEMPORARY,0,49.9,9,7,2,18997.58,1064,1872.03,0.7800614823009488,2.58,0,1
TX000359,C01364,5845.95,CARD,BANK_DECLINE,2,20.5,23,19,4,71976.86,862,6273.97,0.8140216987771959,25.32,1,0
TX000360,C11230,655.65,NETBANKING,INSUFFICIENT_FUNDS,3,2.43,20,17,3,14251.03,594,691.44,0.8250158357673198,22.09,1,0
TX000361,C12685,1220.53,NETBANKING,BANK_DECLINE,0,10.56,31,31,0,18245.46,309,1033.41,0.995,18.12,0,1
TX000362,C13362,5954.14,UPI,NETWORK_ERROR,0,0.38,18,17,1,72655.95,555,6487.0,0.9482522813543971,3.72,0,0
TX000363,C03352,1856.45,UPI,NETWORK_ERROR,1,4.44,10,9,1,22370.6,45,1512.3,0.8592598187128113,12.18,1,1
TX000364,C13402,1146.04,NETBANKING,INSUFFICIENT_FUNDS,3,18.24,25,22,3,15890.15,1150,698.35,0.8908769054112746,34.91,1,0
TX000365,C01740,1198.86,CARD,TEMPORARY,0,12.22,14,12,2,22929.33,285,1439.57,0.831474555543637,32.69,0,1
TX000366,C07783,2977.94,UPI,NETWORK_ERROR,3,16.62,21,17,4,40424.87,257,2015.68,0.8299919077051602,31.92,3,0
TX000367,C07044,782.25,UPI,BANK_DECLINE,0,50.92,25,24,1,12720.07,687,875.05,0.9656886822774662,34.5,1,1
TX000368,C04739,8110.19,CARD,TEMPORARY,0,1.78,17,15,2,88272.04,624,4937.99,0.8540176158440411,70.83,2,0
TX000369,C00332,3632.76,NETBANKING,NETWORK_ERROR,0,5.12,21,14,7,29553.63,1000,3316.27,0.6659338912315648,2.34,1,1
TX000370,C11581,2286.62,UPI,TEMPORARY,0,6.69,20,17,3,23958.5,272,2974.95,0.8448780312019207,58.81,1,0
TX000371,C05034,3100.01,CARD,NETWORK_ERROR,0,7.25,18,16,2,43084.54,58,3912.55,0.864242661807523,11.48,0,1
TX000372,C09925,760.65,UPI,BANK_DECLINE,0,1.68,13,10,3,10428.44,842,487.21,0.783728583510913,65.09,0,1
TX000373,C06154,818.4,UPI,TEMPORARY,0,2.96,18,17,1,14556.59,1126,977.34,0.9699326213100271,18.29,0,1
TX000374,C05605,1897.55,UPI,NETWORK_ERROR,1,2.81,25,22,3,23718.04,914,1909.62,0.8737400528239161,44.46,0,1
TX000375,C13295,4727.34,UPI,TEMPORARY,2,3.07,19,16,3,49530.36,927,6031.6,0.8434934142384205,12.75,0,1
TX000376,C01418,3112.35,CARD,BANK_DECLINE,1,0.44,15,14,1,36189.5,678,4003.55,0.9323733104810265,31.43,2,1
TX000377,C11050,6985.43,CARD,NETWORK_ERROR,0,46.45,21,20,1,85267.55,867,4243.2,0.9483123391557737,19.0,1,0
TX000378,C11202,1127.39,NETBANKING,TEMPORARY,1,21.22,15,12,3,15419.86,598,1203.75,0.8241680648600775,32.88,1,0
TX000379,C05700,2937.51,UPI,INSUFFICIENT_FUNDS,1,36.08,21,18,3,47261.02,367,3878.86,0.850696783437526,34.48,0,0
TX000380,C03937,3373.15,UPI,PERMANENT_DECLINE,0,0.89,33,28,5,42828.54,852,5579.91,0.8398871164481433,65.65,2,0
TX000381,C00080,714.19,CARD,TEMPORARY,0,2.78,20,15,5,11679.15,960,775.09,0.7727294366306054,38.09,2,0
TX000382,C14053,8356.18,UPI,TEMPORARY,1,25.84,11,9,2,93091.93,593,9516.9,0.8594293876779064,20.77,1,1
TX000383,C14216,4446.43,UPI,TEMPORARY,1,5.16,11,7,4,29496.61,1044,5997.17,0.6272032822430096,7.38,4,0
TX000384,C03615,725.38,CARD,NETWORK_ERROR,2,19.73,25,21,4,11843.07,714,828.42,0.8562810510894914,4.45,0,1
TX000385,C00479,754.93,NETBANKING,BANK_DECLINE,3,1.66,22,20,2,10880.3,315,732.08,0.9022775895438659,17.79,2,0
TX000386,C01842,458.69,CARD,BANK_DECLINE,0,1.32,23,19,4,13270.89,52,454.55,0.8104933131941486,48.53,0,0
TX000387,C01015,589.23,WALLET,TEMPORARY,0,36.45,21,16,5,11127.36,176,422.84,0.7459964458204944,12.21,0,1
TX000388,C12467,5722.35,UPI,TEMPORARY,1,6.61,20,17,3,68620.69,771,6734.69,0.8377292498735537,8.09,3,0
TX000389,C13379,3367.32,UPI,BANK_DECLINE,0,2.31,25,21,4,35965.81,638,3725.62,0.8376246137173351,76.82,0,1
TX000390,C02300,5334.26,UPI,TEMPORARY,0,6.43,13,12,1,51136.54,921,5617.05,0.8857234068507573,15.68,1,1
TX000391,C11202,5626.56,UPI,TEMPORARY,0,18.83,21,18,3,57487.98,208,7721.74,0.8694308043704199,13.15,3,0
TX000392,C02690,3579.68,NETBANKING,EXPIRED_CARD,1,6.77,13,11,2,42989.38,971,1748.65,0.834367766742116,4.11,2,0
TX000393,C05509,577.18,UPI,BANK_DECLINE,0,9.76,22,21,1,8088.56,497,460.12,0.9363901689230747,23.55,1,1
TX000394,C08991,996.34,UPI,TEMPORARY,2,5.09,12,11,1,12022.68,310,1051.79,0.910023270305714,2.88,1,1
